	X04_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013964.1_cds_WP_004041084.1_157	5.61767500946789	13.8276444210231	-0.660962610859852	0.974495142629895	-1.29951034015213	1049
lcl|NC_013967.1_cds_WP_004044249.1_1729	1.63400127112621	6.21204312271055	-0.452264984251948	0.936314979623317	-1.92665873885986	464
lcl|NC_013966.1_cds_WP_013035180.1_578	10.1061255726665	5.02786888446217	0.438951099129916	0.935414439827257	1.00721107813243	1298
lcl|NC_013964.1_cds_WP_004041334.1_287	3.95386105522007	0.726425686794722	1.05372750988923	0.992692479573808	2.44437505032789	1310
lcl|NC_013967.1_cds_WP_049914894.1_1617	15.8872135652458	6.94716073039887	0.531546495942928	0.959164623518708	1.19337073352946	1049
lcl|NC_013966.1_cds_WP_004043063.1_590	2302.07262578243	1140.23250433129	2.62776247915444	1	1.01360531460103	311
lcl|NC_013964.1_cds_WP_004041243.1_380	4.30553448240922	12.6516769038465	-0.674967763031186	0.976789907762252	-1.55506437037396	401
lcl|NC_013967.1_cds_WP_004044289.1_1692	22.7535829857513	38.2117741341676	-0.41794205543872	0.925097700562409	-0.747923499068274	551
lcl|NC_013966.1_cds_WP_004043362.1_539	7.03764966992858	1.32237685702923	1.18913147617817	0.997686391065221	2.4119603180627	3296
lcl|NC_013964.1_cds_WP_004061785.1_113	1.18770506467028	0.726425686794722	0.260528725132614	0.8226943975106	0.70928950212638	869
lcl|NC_013967.1_cds_WP_004043914.1_2055	1.80364578246135	2.27448300537036	-0.089870721510849	0.253302181221481	-0.334622619150086	770
lcl|NC_013967.1_cds_WP_004044494.1_1491	3.07258241702487	12.7539292430871	-0.680987787261022	0.977618461261335	-2.05341816829664	452
lcl|NC_013967.1_cds_WP_004041846.1_2944	2.41124348292673	3.94476561662821	-0.307741658805067	0.856382623900428	-0.710162244201062	1292
lcl|NC_013968.1_cds_WP_013035728.1_27	3575.28833493994	2574.51148909007	2.92049097452046	1	0.473760886707016	974
lcl|NC_013964.1_cds_WP_004041043.1_198	12.2142059353063	2.80387938612616	0.682806033038967	0.982476538149786	2.12306387909038	1028
lcl|NC_013967.1_cds_WP_004043051.1_3770	63.6762501867939	54.5788691917126	0.13135797290453	0.461583354572627	0.222412875889107	881
lcl|NC_013964.1_cds_WP_004041038.1_203	28.8008295884976	11.9030233457921	0.675720327052541	0.981620385300545	1.27478230618895	1949
lcl|NC_013967.1_cds_WP_004041501.1_2614	3.55085677017825	18.3272535659219	-0.945955674182568	0.990791941597881	-2.36775153363745	872
lcl|NC_013967.1_cds_WP_004042467.1_3472	11.3197541775423	18.3272649945601	-0.378883672458516	0.909343962408611	-0.695148877776979	950
lcl|NC_013966.1_cds_WP_013035043.1_665	22.3707286357946	16.0851053745981	0.246109600891613	0.802115433488357	0.47588685989155	995
lcl|NC_013967.1_cds_WP_004042166.1_3250	102.133555375603	24.5030633494406	1.19968414334976	0.997456368012382	2.05942290305554	416
lcl|NC_013964.1_cds_WP_004041071.1_170	658.874520687019	66.1320123683525	3.34883129325405	1	3.31658302949727	416
lcl|NC_013967.1_cds_WP_013035518.1_3024	10.5159056875834	3.76348343539814	0.599724763961088	0.969341810580014	1.48243258153064	962
lcl|NC_013966.1_cds_WP_004043155.1_689	9.92063806188972	8.8912449755203	0.0798242508802146	0.232974381819228	0.15804746970656	734
lcl|NC_013966.1_cds_WP_004043361.1_540	9.3556154267041	0.893065221267135	1.32182426718627	0.995262047275011	3.38899511379692	1364
lcl|NC_013964.1_cds_WP_004041068.1_173	2.10881770000169	1.28570918016765	0.188681620911358	0.666974287290532	0.713870034065036	1130
lcl|NC_013966.1_cds_WP_013035014.1_659	526.691833612541	1024.49808240296	-1.40192692302884	0.997716378233857	-0.959886288289897	818
lcl|NC_013967.1_cds_WP_004044051.1_1918	56.0213901132864	59.7773825394506	-0.0644293261297036	0.140442813867267	-0.0936219445405966	863
lcl|NC_013966.1_cds_WP_004043416.1_486	7.27732350809735	1.45576289938822	1.09069613561841	0.995026893217838	2.32163254366111	998
lcl|NC_013964.1_cds_WP_004041023.1_218	2.56395185076044	3.1363921087284	-0.128492780316878	0.439319836723992	-0.290736765678995	1625
lcl|NC_013967.1_cds_WP_004043436.1_2509	26.5282297083758	20.5847315891293	0.197028123917179	0.692673895065199	0.365953767298645	1127
lcl|NC_013966.1_cds_WP_004043124.1_658	NA	NA	NA	NA	NA	1841
lcl|NC_013966.1_cds_WP_081442872.1_857	20.0640023249443	0.726425686794722	1.11139397761028	0.996178804253334	4.78765039221465	251
lcl|NC_013966.1_cds_WP_004043122.1_657	NA	NA	NA	NA	NA	1802
lcl|NC_013964.1_cds_WP_004041384.1_239	25.8654451551516	18.1171798993567	0.256835387287945	0.818125745457255	0.51366761663216	1166
lcl|NC_013966.1_cds_WP_013035083.1_655	NA	NA	NA	NA	NA	2723
lcl|NC_013967.1_cds_WP_013035492.1_1885	1.58655875855756	2.7324309923419	-0.266401950181456	0.813884904334312	-0.78428410825647	1325
lcl|NC_013966.1_cds_WP_004041395.1_880	82.3965573792023	13.9697247460523	1.74274400915231	0.999944592785406	2.56028046651376	1040
lcl|NC_013967.1_cds_WP_004041606.1_2716	23.6513496678345	0.726425686794722	2.7098144603854	1	5.02496348531154	734
lcl|NC_013966.1_cds_WP_004043161.1_697	299.350726360822	217.168340099124	0.517261494712417	0.956302043089096	0.463022975798883	398
lcl|NC_013964.1_cds_WP_004041293.1_329	304.696714318814	105.414511043396	0.964727035053834	0.992618440221952	1.5313004651912	389
lcl|NC_013968.1_cds_WP_013035679.1_11	245.229595327801	101.433268224794	1.2181852954043	0.996875610721066	1.27360219288867	359
lcl|NC_013966.1_cds_565	19.7050957045006	2.88238800893769	0.931298818967914	0.989756148852547	2.77323229620518	1000
lcl|NC_013967.1_cds_WP_004041979.1_3075	3.0753470680566	2.86841337332565	0.0489372825954077	0.104588124897378	0.100496285917032	1013
lcl|NC_013966.1_cds_WP_013035075.1_896	135.134697647922	95.1355561238789	0.466182242115689	0.941975220130426	0.506341611277953	359
lcl|NC_013967.1_cds_WP_004041704.1_2809	76.219792178129	77.1315603981264	-0.0116534177982003	0.00275702630076469	-0.0171556229227896	554
lcl|NC_013966.1_cds_WP_004043067.1_599	3890.92063941717	9603.86281371018	-1.7874562916262	0.999853104406837	-1.303503240655	185
lcl|NC_013967.1_cds_WP_004041824.1_2923	5.52486184782751	4.66777618607918	0.0926330505466333	0.292082834577241	0.243203002267108	1250
lcl|NC_013966.1_cds_WP_004043289.1_839	329.699435350078	211.475295692553	0.622324182570015	0.973527837377465	0.640662277053877	524
lcl|NC_013967.1_cds_WP_004042885.1_3664	153.422756736749	111.178476616494	0.408076304869824	0.928001599120664	0.464634970016359	458
lcl|NC_013967.1_cds_WP_004044412.1_1569	22.4350548918724	14.7201729066933	0.322232006504584	0.88674942381934	0.607960096124464	788
lcl|NC_013966.1_cds_WP_004043111.1_646	3.47005688169228	1.66996894550352	0.388622089870072	0.922787398230012	1.05513803706628	1298
lcl|NC_013967.1_cds_WP_004042484.1_3480	2.67850964801396	13.3208731130379	-1.1785709061373	0.994559564500002	-2.31418624878687	1037
lcl|NC_013967.1_cds_WP_004043760.1_2200	22.4986356082295	116.358054940072	-1.59670186128174	0.998034966712879	-2.37066166602777	1031
lcl|NC_013966.1_cds_WP_004040946.1_1034	986.337389364813	4757.71866524456	-4.94977395091006	0.999999999999995	-2.27011683594199	368
lcl|NC_013967.1_cds_WP_004042088.1_3174	12.2460105633024	44.9255199885114	-0.757402546268533	0.985557836694631	-1.87522336958277	308
lcl|NC_013967.1_cds_WP_004041764.1_2866	37.3215204758158	28.7130447718989	0.192701601794158	0.679336918477113	0.378301438588994	608
lcl|NC_013964.1_cds_WP_004041306.1_317	NA	NA	NA	NA	NA	875
lcl|NC_013966.1_cds_WP_004040978.1_1066	4.28883066628076	30.6231030453494	-1.19694302025682	0.994587223098022	-2.83596421781475	2687
lcl|NC_013966.1_cds_WP_004043107.1_640	2.71861084075656	2.44725105040333	0.0706503489373315	0.192271869227426	0.1517075422188	1781
lcl|NC_013964.1_cds_WP_004041114.1_127	52.4754511904717	11.4531973865074	0.892799914093392	0.988069675014358	2.19589225464496	755
lcl|NC_013966.1_cds_WP_004043106.1_639	31.2231980214794	23.9091857616502	0.210196221062097	0.728913852029129	0.385053313008786	788
lcl|NC_013964.1_cds_WP_004041151.1_89	0.762117728891004	1.25570559515077	-0.21511664633686	0.723988724943491	-0.720412476862456	1157
lcl|NC_013964.1_cds_356	18.4792284965744	5.09620392041148	0.813641484937616	0.987149550143251	1.85840961371581	715
lcl|NC_013966.1_cds_WP_004043103.1_636	0.972028678000572	1.2246967979855	-0.0838772767865748	0.225258923494071	-0.33335383715543	851
lcl|NC_013964.1_cds_WP_013034971.1_138	NA	NA	NA	NA	NA	2120
lcl|NC_013968.1_cds_WP_013035688.1_62	4.64649233317338	0.726425686794722	1.23856374439009	0.996466163129667	2.67725490427055	824
lcl|NC_013967.1_cds_WP_004045333.1_1293	29.8107682745326	35.7898878915612	-0.118749983058002	0.392710397780335	-0.263718468126406	605
lcl|NC_013967.1_cds_WP_004042089.1_3175	12.3637842062325	55.5263978278688	-0.83418134450842	0.991388551987381	-2.16705342763525	422
lcl|NC_013967.1_cds_WP_004043608.1_2344	3.2987934291146	2.34330866707975	0.137435830750411	0.484973571222565	0.493391436487602	620
lcl|NC_013967.1_cds_WP_004043859.1_2103	152.120118212218	67.6012800948994	1.04777661141121	0.992345696470664	1.1700884945075	977
lcl|NC_013966.1_cds_WP_004043096.1_629	1.99485577576229	0.726425686794722	0.587408152635925	0.967263467964744	1.45739732304028	875
lcl|NC_013967.1_cds_WP_004044652.1_3794	227.876566870457	198.236397479498	0.203580409457606	0.71207795781148	0.201030701266348	485
lcl|NC_013967.1_cds_2897	367.569026807587	149.707846725791	1.29974752917985	0.9962143994289	1.29586536289135	234
lcl|NC_013966.1_cds_WP_004043360.1_542	1.34346594782994	0.726425686794722	0.396190894885647	0.925074911441008	0.88707263143385	2333
lcl|NC_013967.1_cds_WP_004043489.1_2458	97.5366253115471	118.017929933749	-0.248931720925469	0.789469289511845	-0.274990096146085	893
lcl|NC_013966.1_cds_WP_004043137.1_670	4.83063392172257	2.92462957071643	0.190044927996396	0.671163693001237	0.723958619014483	575
lcl|NC_013966.1_cds_WP_013035118.1_662	109.946942586727	70.4595582139083	0.428210581848588	0.93285352445316	0.641940151992394	797
lcl|NC_013966.1_cds_WP_004043093.1_625	20.570536037824	20.3492361873507	0.00610288297897804	0.00412136187289569	0.0156047451962614	323
lcl|NC_013967.1_cds_WP_004043954.1_2016	299.459266582631	1613.83814277534	-4.03634033355749	0.999999999999996	-2.430064211731	380
lcl|NC_013967.1_cds_WP_004045177.1_1172	147.744887995414	141.224953150204	0.0326111973522189	0.0533715232542187	0.0651131916352741	203
lcl|NC_013964.1_cds_WP_004041021.1_220	14.7816965685539	12.1776387149639	0.114156681074917	0.389809806151615	0.279577447295546	890
lcl|NC_013967.1_cds_WP_004044225.1_1752	309.973986878976	226.455838353161	0.55593165882388	0.962848421990067	0.452917414532526	650
lcl|NC_013967.1_cds_WP_004041958.1_3054	6.16464855261045	4.60637721493165	0.224664826177671	0.763125306033576	0.420386090888184	1577
lcl|NC_013964.1_cds_WP_004041272.1_350	51.8521665848153	13.8503101180299	0.998310502891576	0.992216801645009	1.90448599212081	1307
lcl|NC_013967.1_cds_WP_004044101.1_1869	1.48071983485943	7.45608362203728	-0.958963531708533	0.991696569842785	-2.33211934437564	1166
lcl|NC_013966.1_cds_WP_004043387.1_513	6.44172034912503	1.07938437859543	1.37529375545182	0.99564473360489	2.57723731799969	1346
lcl|NC_013964.1_cds_WP_004041022.1_219	21.7648482562092	25.29014292858	-0.10374997424776	0.319719177080785	-0.21657522875198	776
lcl|NC_013966.1_cds_WP_013035101.1_605	5.6200900368318	2.15396793712297	0.55757036938368	0.963067119476026	1.38359646855986	1349
lcl|NC_013967.1_cds_WP_004044090.1_1880	42.5982482679866	30.0454030278258	0.270568606759344	0.83519126619133	0.50364983067877	482
lcl|NC_013967.1_cds_WP_004045335.1_1295	85.2644788086081	165.315222231078	-0.688556121656985	0.97850699323693	-0.955202829253074	302
lcl|NC_013966.1_cds_WP_004040803.1_894	94.9915827144057	207.412803180923	-0.850110489013911	0.991119461252126	-1.1266333658278	356
lcl|NC_013967.1_cds_WP_004042789.1_3623	260.225585824199	88.916097598419	1.70169427088093	0.99923885035472	1.54924628024576	686
lcl|NC_013966.1_cds_WP_004043071.1_602	5.61627226590969	3.12777475476737	0.410316744303655	0.928559835051249	0.844476254996435	929
lcl|NC_013967.1_cds_WP_004042661.1_3558	1.20978468911968	1.41327954629323	-0.0581191792153278	0.115773731440115	-0.224296551216364	1028
lcl|NC_013967.1_cds_WP_004043774.1_2187	39.173621618222	26.2459177871448	0.260804143012574	0.823035701019362	0.577789464549123	275
lcl|NC_013967.1_cds_WP_004044293.1_1688	363.8947823105	538.423464580829	-0.491061785084013	0.947916379699552	-0.565219918891421	179
lcl|NC_013966.1_cds_WP_013035084.1_644	18.4330525297488	0.726425686794722	1.08047971819407	0.994385290600401	4.66533597411114	185
lcl|NC_013967.1_cds_WP_004041735.1_2839	6.99316343160738	6.46275338326837	0.0259020065789345	0.0345133567834367	0.113796281793331	446
lcl|NC_013967.1_cds_WP_004043744.1_2216	43.0446064392052	37.3840784538321	0.13238332724426	0.465621863677084	0.203408506914939	797
lcl|NC_013964.1_cds_WP_004041110.1_131	1.36996206066234	0.726425686794722	0.393230296780161	0.92420248432928	0.915248817055391	1781
lcl|NC_013966.1_cds_WP_004043070.1_601	91.2930340686751	24.833613484198	0.966267249197535	0.992668253359519	1.87821058231103	611
lcl|NC_013966.1_cds_WP_004040798.1_889	34.4976762726133	33.2344158082671	0.0266159460425476	0.0362837312287535	0.0538211921869597	569
lcl|NC_013966.1_cds_WP_013035002.1_600	161.757956164871	155.709816432309	0.0488642577220835	0.104313954070626	0.0549767745310896	407
lcl|NC_013966.1_cds_WP_004040991.1_462	10.5397515378871	6.99233838382229	0.268173583026758	0.832199774049477	0.591993948832919	1250
lcl|NC_013967.1_cds_WP_004041919.1_3013	1.63651121084938	4.13133092015956	-0.580222455396034	0.968053268953895	-1.3359831393517	1055
lcl|NC_013967.1_cds_WP_004042153.1_3240	141.39547419987	35.2000587182254	1.5211459459276	0.995027019187664	2.00608620238463	1157
lcl|NC_013967.1_cds_WP_004041433.1_2561	3.97730559025912	4.62662601755649	-0.0533826498150841	0.098429323200536	-0.218169073059233	623
lcl|NC_013966.1_cds_WP_004043226.1_763	3.41800006138194	7.14229940051592	-0.464587379768421	0.939864049897358	-1.06323618910079	917
lcl|NC_013967.1_cds_WP_004042105.1_3191	14.651405105487	20.415784460533	-0.247329175585729	0.786844525757569	-0.478645973799672	497
lcl|NC_013967.1_cds_WP_004044458.1_1525	8.33800313386404	9.00746711068656	-0.0522110962842433	0.0941453219493495	-0.11141956450566	1211
lcl|NC_013967.1_cds_WP_004042563.1_3514	231.738194415639	17.1961749690115	2.24765135261064	0.999999987543198	3.75233624473375	464
lcl|NC_013967.1_cds_WP_004041732.1_2836	58.0239101120351	44.7090282588246	0.188932960331733	0.667746402384721	0.376081329512271	326
lcl|NC_013966.1_cds_WP_004968172.1_596	562.180563317789	642.079848165939	-0.384872374731514	0.911872944247836	-0.191719144849799	362
lcl|NC_013967.1_cds_3413	0.731996951204594	1.0303910450989	-0.181059742347296	0.636385003708108	-0.493282415721307	1410
lcl|NC_013964.1_cds_WP_004041104.1_137	NA	NA	NA	NA	NA	3854
lcl|NC_013966.1_cds_WP_013035061.1_707	521.722123719183	289.387298491608	0.913442302933959	0.988517093548513	0.850280010522926	323
lcl|NC_013967.1_cds_3495	0.735597061702987	3.85994258802352	-0.980509203573771	0.993198629867127	-2.39159176719169	944
lcl|NC_013967.1_cds_WP_004044443.1_1540	33.5367498108275	74.4766374548715	-0.729045820870567	0.982604648268637	-1.15104506018006	488
lcl|NC_013967.1_cds_WP_004043536.1_2415	2.52318822817508	3.7447738256309	-0.194542803256219	0.673573871053006	-0.569630751949986	1361
lcl|NC_013967.1_cds_WP_004044670.1_3812	33.4412200483493	30.3055238771071	0.0677355132642611	0.1793982522985	0.142046700811982	866
lcl|NC_013964.1_cds_WP_004041138.1_102	1613.08333990539	2452.14542354015	-1.26211399301275	0.997782033745922	-0.604223562821889	230
lcl|NC_013966.1_cds_WP_004043219.1_755	1.26577143132125	0.726425686794722	0.321985732711196	0.886537576123904	0.80112978824599	1379
lcl|NC_013967.1_cds_WP_004043522.1_2429	0.691637077935876	3.62926872818148	-0.979438388521097	0.993131798903324	-2.39159176719169	1004
lcl|NC_013967.1_cds_WP_004044445.1_1538	11.9178212915192	13.5860614033604	-0.0855392097959012	0.233024683069641	-0.189006760273244	959
lcl|NC_013966.1_cds_WP_004040993.1_464	11.0705637414425	4.39377556414201	0.460301153644458	0.940539580005365	1.33319560641286	824
lcl|NC_013967.1_cds_WP_004041700.1_2805	14.1075228808772	24.8336379774406	-0.278556546109429	0.827771557400338	-0.815830933596101	443
lcl|NC_013966.1_cds_WP_013035025.1_479	119.992222258437	292.398089626561	-1.47382952099789	0.997944439250672	-1.28499299029304	998
lcl|NC_013966.1_cds_585	29.2523910648216	19.5941254107167	0.29192200468577	0.85884176690079	0.578133374865281	818
lcl|NC_013967.1_cds_2984	33.8680309765408	25.0151683893412	0.184280850449879	0.653409981865151	0.437120949851136	496
lcl|NC_013967.1_cds_3681	17.9505465910255	21.1014405419793	-0.0833732068627139	0.22290511728069	-0.233313716905667	412
lcl|NC_013967.1_cds_WP_004041898.1_2993	2.0766915517072	30.6236766907995	-1.53511386368516	0.998563495616574	-3.88228864818588	497
lcl|NC_013967.1_cds_WP_004043821.1_2140	139.502353302822	1718.82164821613	-2.66165026337155	0.999999999999999	-3.62305848821133	347
lcl|NC_013966.1_cds_WP_004043395.1_508	120.71833962923	21.595920240185	1.59590990222217	0.998706383805011	2.48281416941469	236
lcl|NC_013966.1_cds_WP_013035173.1_583	318.037655184182	77.1350642410663	1.77509199230358	0.999998395650595	2.04373885045816	641
lcl|NC_013966.1_cds_WP_013035153.1_581	111.336410414366	39.4378290732177	0.964729160291801	0.99261850879726	1.49727343203459	683
lcl|NC_013967.1_cds_WP_004042111.1_3197	210.575883687093	361.405394881984	-1.08036021896628	0.995236433217481	-0.779277821783097	518
lcl|NC_013967.1_cds_WP_004043980.1_1992	1.65081355212424	3.4325591599746	-0.437931745336877	0.931912265368778	-1.0561073982485	1478
lcl|NC_013967.1_cds_WP_004043549.1_2403	1.04677048803091	3.69552312687039	-0.633283950387185	0.970377788265355	-1.81983344663094	986
lcl|NC_013967.1_cds_3761	1.46644450920953	3.02677369497801	-0.320153606049985	0.868095212897824	-1.04545833212745	960
lcl|NC_013964.1_cds_WP_004041066.1_175	1.29107236206346	0.726425686794722	0.25918578832575	0.821031420903853	0.829682740027638	1061
lcl|NC_013966.1_cds_WP_004040973.1_1061	1.29932126667004	1.06984637230445	0.0783472896254503	0.22627192542258	0.280354548259067	1358
lcl|NC_013966.1_cds_WP_004062178.1_576	426.355384301677	927.154202646035	-1.72419786605242	0.997917674333974	-1.12075282923678	467
lcl|NC_013966.1_cds_WP_049914869.1_533	2.05782994928021	0.726425686794722	0.6438374039665	0.977219321438149	1.50223664559172	839
lcl|NC_013967.1_cds_WP_004043885.1_2080	NA	NA	NA	NA	NA	1661
lcl|NC_013966.1_cds_594	100.034177595514	7.64774130060659	1.27785053587102	0.996690203676378	3.70931546176763	491
lcl|NC_013967.1_cds_WP_004041570.1_2681	2036.86340516954	4528.92707767807	-2.19220165060218	1	-1.15282007562778	440
lcl|NC_013967.1_cds_WP_004044624.1_1369	12.5562932374411	3.15979546831424	0.708419836641669	0.984869739095069	1.99050754512642	686
lcl|NC_013967.1_cds_WP_004041975.1_3071	1.55791049237506	2.75002702120317	-0.285294937868939	0.834546308640825	-0.81983344663094	1325
lcl|NC_013966.1_cds_WP_013035157.1_574	404.638306486257	148.415537414093	1.32018445881707	0.995335446314241	1.44699077050056	1166
lcl|NC_013966.1_cds_WP_004043080.1_611	52.5281975326696	14.3263929074892	1.17248218822839	0.99759587236104	1.87441666606137	1064
lcl|NC_013967.1_cds_WP_013035390.1_2819	1785.95411675588	535.597215558059	4.18957001451692	1	1.73747465084953	581
lcl|NC_013967.1_cds_WP_004044668.1_3810	157.054612906851	167.795413869071	-0.0909803586372162	0.258505572553278	-0.0954369675132569	380
lcl|NC_013968.1_cds_WP_013035694.1_29	3064.64713849893	1000.64695624635	3.53871726667991	1	1.61478791372216	191
lcl|NC_013967.1_cds_WP_013035374.1_1325	NA	NA	NA	NA	NA	599
lcl|NC_013967.1_cds_WP_004041818.1_2917	9.59682655633259	12.964077962744	-0.0921265883698878	0.263884310085937	-0.433890277141734	227
lcl|NC_013967.1_cds_WP_004045027.1_1111	4.69143500544762	1.99351497721703	0.333449187964366	0.895314467958131	1.23471483421606	440
lcl|NC_013967.1_cds_WP_004041511.1_2624	134.375208216666	651.036187141518	-1.78129080776846	0.999742438324984	-2.27647074607706	383
lcl|NC_013967.1_cds_WP_004044577.1_1412	5377.30803579429	4569.0778244184	0.602459683352791	0.969820531203799	0.234981101917312	227
lcl|NC_013966.1_cds_WP_004040887.1_986	2.42173938465471	0.723765258813305	0.751009279801511	0.985157460496176	1.7424498536237	2015
lcl|NC_013967.1_cds_WP_004044375.1_1607	15.7623379245273	42.089876092012	-0.778115234931673	0.987575435505496	-1.41699172636073	812
lcl|NC_013966.1_cds_WP_013035027.1_551	97.2354120873354	14.7655376431545	1.51903824798188	0.995279638589263	2.71924793460901	392
lcl|NC_013966.1_cds_WP_004043314.1_470	50.4312920889521	84.821484302946	-0.450292222349594	0.935754327282012	-0.750110540337831	1298
lcl|NC_013967.1_cds_WP_049941504.1_2130	40.3702687118718	21.2612396135041	0.469950479395147	0.942969883426439	0.92506747560167	410
lcl|NC_013966.1_cds_WP_013035165.1_617	10.5596509550171	32.1641389579269	-0.713367711960526	0.981008655803415	-1.60689092010855	1994
lcl|NC_013966.1_cds_WP_081442875.1_567	153.870428003518	98.0224224277806	0.565204586833003	0.964097890506607	0.650532284513686	407
lcl|NC_013967.1_cds_WP_081442886.1_2424	1.71340066178864	13.1017636769895	-0.707960005796961	0.980489080704929	-2.93482657542127	440
lcl|NC_013967.1_cds_WP_013035531.1_2315	1874.29219249624	3043.13344588603	-3.70690961793144	0.999999999999999	-0.699211720289273	521
lcl|NC_013967.1_cds_WP_004041954.1_3049	8.24738799459741	6.04206721529471	0.209512199291264	0.727169793207679	0.448895046605103	2519
lcl|NC_013968.1_cds_WP_004043318.1_59	10.9544025054014	1.17760297329038	1.13369640559398	0.996861097728588	3.21758567218558	884
lcl|NC_013967.1_cds_WP_004044592.1_1399	8.67908025915025	23.3911214691038	-0.791947747449242	0.988911079148961	-1.43034696186055	839
lcl|NC_013966.1_cds_WP_004040871.1_969	21.1476965607861	33.7489272108817	-0.354588299919377	0.895870436991424	-0.674341112064839	410
lcl|NC_013967.1_cds_WP_004042078.1_3165	11.9693661788202	6.73527874878781	0.307890847887335	0.874515013009175	0.829537198432604	1082
lcl|NC_013964.1_cds_WP_004041076.1_165	3.10525058893183	1.0118187920531	0.592798484857865	0.968144923540922	1.61775875737809	1112
lcl|NC_013966.1_cds_WP_004043348.1_558	71.9530324380964	36.463063153365	0.54829251936184	0.961776157118445	0.980619727196395	740
lcl|NC_013967.1_cds_WP_013035477.1_1917	470.618075239588	3800.0751672521	-4.54243102730716	0.999999999999997	-3.01339931904182	197
lcl|NC_013967.1_cds_WP_004045104.1_1143	NA	NA	NA	NA	NA	1262
lcl|NC_013966.1_cds_WP_004043349.1_557	8.81862165511733	3.18234567955826	0.601267747273604	0.969611464022949	1.47046262541076	1145
lcl|NC_013964.1_cds_WP_004041335.1_286	113.180128910707	13.7158548723142	1.69599245643074	0.99907503608929	3.04470423634566	422
lcl|NC_013967.1_cds_WP_004042741.1_3596	36.0754892953429	59.1151452634955	-0.483654577070429	0.945561240923219	-0.712508833070854	836
lcl|NC_013966.1_cds_WP_004040989.1_1078	49.169889814894	18.1173304381762	0.521667005903004	0.957259822327993	1.4404047301527	476
lcl|NC_013966.1_cds_WP_013035107.1_555	9.72510146324344	2.04187738071273	0.821531632458628	0.987181159341861	2.25181707023704	1073
lcl|NC_013967.1_cds_WP_004044449.1_1534	587.075348820805	1250.03504974295	-2.19319358520746	1	-1.09035096260508	200
lcl|NC_013967.1_cds_WP_004045048.1_1121	1.20583430999061	1.00710515876252	0.0759158929784298	0.215530683014248	0.259817351635263	1136
lcl|NC_013967.1_cds_WP_004044208.1_1768	539.460042583493	99.5135694280212	3.10539427430667	1	2.43855093772343	533
lcl|NC_013964.1_cds_WP_004041263.1_359	22.4430898479636	23.6981823095748	-0.0336204723712314	0.0376150187295304	-0.0785050938564346	398
lcl|NC_013966.1_cds_WP_013035200.1_554	171.623778451022	96.7466077757953	0.538289095339279	0.960371185319484	0.826966469814642	179
lcl|NC_013967.1_cds_WP_049914880.1_2060	6.9462235498924	17.5335605517942	-0.621914516775193	0.969502777157344	-1.33581824814193	1694
lcl|NC_013967.1_cds_WP_004041510.1_2623	8.24745101389551	2.06636767517976	0.744480307417748	0.985143385274586	1.99685132363767	1049
lcl|NC_013967.1_cds_WP_004044030.1_1939	207.629842856767	203.703786777301	0.0253103453322163	0.0335025853755307	0.0275410189673812	365
lcl|NC_013966.1_cds_WP_013035204.1_549	6.44371386917296	0.726425686794722	1.54754864478876	0.994530865671091	3.14900531000599	1133
lcl|NC_013966.1_cds_WP_013035082.1_546	13.0170937342713	38.9994717324636	-0.448009899274311	0.935079803899776	-1.5830472014034	1166
lcl|NC_013966.1_cds_WP_013035182.1_529	22.9749217254622	0.969213724876213	2.25479087366065	0.999999994293866	4.56710130139829	1499
lcl|NC_013966.1_cds_WP_081442866.1_545	83.0956778031528	65.3317138642857	0.251270623440222	0.81011663261019	0.346989950756262	533
lcl|NC_013966.1_cds_WP_004040986.1_1075	1644.93211093478	2493.38478401354	-1.99224450109448	1	-0.600077496747029	440
lcl|NC_013966.1_cds_WP_004040979.1_1067	7.92576043222117	4.14103636096449	0.351277282224579	0.907024339561282	0.936557489828714	1409
lcl|NC_013966.1_cds_WP_013035208.1_547	97.2632870022873	37.9143966232465	1.00004729602224	0.992149921216234	1.35914958434085	767
lcl|NC_013966.1_cds_WP_013035001.1_1080	31.592738530172	78.149381517579	-0.537318427078267	0.96120312252544	-1.30664145704911	221
lcl|NC_013966.1_cds_WP_004040849.1_947	24.3861447753543	69.1036237346332	-0.883876697931717	0.989844026059609	-1.50269966690866	872
lcl|NC_013967.1_cds_WP_004044996.1_1097	30.1667296894465	41.7140792534646	-0.275788365164183	0.825005540417157	-0.467576095955761	680
lcl|NC_013964.1_cds_WP_004041150.1_90	3.31457578161155	3.46742571262397	-0.0342456562820904	0.0392269402342418	-0.0650407362820577	419
lcl|NC_013967.1_cds_WP_004042560.1_3513	234.468554073349	51.6023924569549	1.37728851168819	0.99572622654557	2.18388458717497	497
lcl|NC_013967.1_cds_WP_004045377.1_1332	111.14105754009	333.610930376549	-1.20031384419922	0.994571208264335	-1.5857746846554	266
lcl|NC_013966.1_cds_WP_004043363.1_537	3.01201080116287	1.06434144787412	0.493180846840341	0.949522037623493	1.50076589222974	1028
lcl|NC_013966.1_cds_WP_004043334.1_570	0.34720181312381	2.22594885735686	-0.712684864126257	0.980940929728279	-2.68057405937299	395
lcl|NC_013967.1_cds_WP_004044715.1_3855	98.3057958016454	74.0364112031667	0.274879658804767	0.840209266273741	0.409041511287195	323
