new	old	variable	prot	val01
HVO_RS19135	HVO_2983	de02	hypothetical protein	-3.41832072801373
HVO_RS19135	HVO_2983	de04	hypothetical protein	-3.28057397618633
HVO_RS19135	HVO_2983	de08	hypothetical protein	-2.35711344951137
HVO_RS19135	HVO_2983	de24	hypothetical protein	-1.58498572306931
HVO_RS19155	HVO_2987	de02	hypothetical protein	-7.41757276347952
HVO_RS19180	HVO_2992	de04	phosphoribosyl-AMP cyclohydrolase	2.52499224195342
HVO_RS19180	HVO_2992	de24	phosphoribosyl-AMP cyclohydrolase	2.3691317011118
HVO_RS19195	HVO_2995	de00	ferredoxin	-0.766301836469923
HVO_RS19195	HVO_2995	de02	ferredoxin	0.707468784787209
HVO_RS19195	HVO_2995	de04	ferredoxin	0.471776971346456
HVO_RS19195	HVO_2995	de24	ferredoxin	-0.483769143554799
HVO_RS19205	HVO_2997	de04	O-acetylhomoserine aminocarboxypropyltransferase	-1.87065533407029
HVO_RS19255	HVO_3007	de02	malate dehydrogenase	2.72292263029769
HVO_RS19255	HVO_3007	de04	malate dehydrogenase	2.92150391556186
HVO_RS19255	HVO_3007	de08	malate dehydrogenase	2.40594785530036
HVO_RS19255	HVO_3007	de24	malate dehydrogenase	2.36785627677475
HVO_RS19280	HVO_3013	de04	hypothetical protein	0.603147488878111
HVO_RS19280	HVO_3013	de08	hypothetical protein	0.955098556472958
HVO_RS19280	HVO_3013	de24	hypothetical protein	1.2046007254107
HVO_RS19285	HVO_3014	de04	GTP-binding protein	1.39496465147562
HVO_RS19285	HVO_3014	de08	GTP-binding protein	1.43899601751091
HVO_RS19285	HVO_3014	de24	GTP-binding protein	1.30494736724052
HVO_RS04725	HVO_0004	de02	NADH:flavin oxidoreductase	1.99239430055963
HVO_RS04735	HVO_0006	de02	hypothetical protein	-3.6547117388004
HVO_RS04735	HVO_0006	de04	hypothetical protein	-3.01031145195923
HVO_RS04735	HVO_0006	de08	hypothetical protein	-2.33935181616379
HVO_RS04745	HVO_0009	de02	L-cysteine desulfhydrase	-2.41597566040499
HVO_RS04745	HVO_0009	de04	L-cysteine desulfhydrase	-2.57545985044427
HVO_RS04745	HVO_0009	de08	L-cysteine desulfhydrase	-2.50638394838257
HVO_RS04745	HVO_0009	de24	L-cysteine desulfhydrase	-2.60712404000459
HVO_RS04750	HVO_0010	de02	DNA repair protein	-2.0032773449004
HVO_RS04750	HVO_0010	de04	DNA repair protein	-1.95114897987507
HVO_RS04750	HVO_0010	de08	DNA repair protein	-2.06193014463787
HVO_RS04785	HVO_0017	de02	hypothetical protein	1.96569700293311
HVO_RS04785	HVO_0017	de04	hypothetical protein	2.87882473574341
HVO_RS04785	HVO_0017	de08	hypothetical protein	2.78581740502022
HVO_RS04785	HVO_0017	de24	hypothetical protein	2.12126322252713
HVO_RS04825	HVO_0025	de02	sulfurtransferase	1.40097934554889
HVO_RS04825	HVO_0025	de04	sulfurtransferase	1.70070987364416
HVO_RS04825	HVO_0025	de08	sulfurtransferase	1.65287009940629
HVO_RS04825	HVO_0025	de24	sulfurtransferase	1.21887968883673
HVO_RS04840	HVO_0028	de00	hypothetical protein	-0.919428472092476
HVO_RS04840	HVO_0028	de02	hypothetical protein	-2.21350004261798
HVO_RS04840	HVO_0028	de04	hypothetical protein	-2.99107109224472
HVO_RS04840	HVO_0028	de08	hypothetical protein	-1.8269409981581
HVO_RS04865	HVO_0034	de02	acyl-CoA thioesterase	-1.92735404152099
HVO_RS04870	HVO_0035	de02	stomatin-prohibitin-like protein	-2.9937492933295
HVO_RS04870	HVO_0035	de04	stomatin-prohibitin-like protein	-3.07640956165113
HVO_RS04870	HVO_0035	de08	stomatin-prohibitin-like protein	-2.71175815683321
HVO_RS04870	HVO_0035	de24	stomatin-prohibitin-like protein	-1.9758066829953
HVO_RS04875	HVO_0036	de04	hypothetical protein	2.69733859026807
HVO_RS04875	HVO_0036	de08	hypothetical protein	2.7339652273859
HVO_RS04900	HVO_0041	de02	ornithine carbamoyltransferase	2.51241356261928
HVO_RS04900	HVO_0041	de04	ornithine carbamoyltransferase	2.60157812593932
HVO_RS04900	HVO_0041	de08	ornithine carbamoyltransferase	3.35521534670474
HVO_RS04915	HVO_0044	de02	acetylglutamate kinase	1.88888626061956
HVO_RS04915	HVO_0044	de08	acetylglutamate kinase	2.68600312059096
HVO_RS04925	HVO_0046	de04	lysine biosynthesis enzyme LysX	2.69010053778744
HVO_RS04925	HVO_0046	de08	lysine biosynthesis enzyme LysX	3.20703342189615
HVO_RS04930	HVO_0047	de02	lysine biosynthesis protein LysW	2.29791292818616
HVO_RS04930	HVO_0047	de04	lysine biosynthesis protein LysW	2.18642581544534
HVO_RS04930	HVO_0047	de08	lysine biosynthesis protein LysW	2.81037321762203
HVO_RS04930	HVO_0047	de24	lysine biosynthesis protein LysW	2.1712295260612
HVO_RS04940	HVO_0049	de02	argininosuccinate synthase	2.76724989425416
HVO_RS04940	HVO_0049	de04	argininosuccinate synthase	3.0095600407236
HVO_RS04940	HVO_0049	de08	argininosuccinate synthase	3.06239686460755
HVO_RS04940	HVO_0049	de24	argininosuccinate synthase	2.72923676004633
HVO_RS04950	HVO_0052	de02	potassium transporter TrkA	-2.30276296400245
HVO_RS04965	HVO_0055	de02	CBS domain-containing protein	1.49981602698725
HVO_RS04975	HVO_0057	de02	hypothetical protein	3.27889176225612
HVO_RS04975	HVO_0057	de04	hypothetical protein	3.66084133176759
HVO_RS04975	HVO_0057	de08	hypothetical protein	3.05425772970292
HVO_RS04980	HVO_0058	de02	peptide ABC transporter ATP-binding protein	3.45231909849384
HVO_RS04980	HVO_0058	de04	peptide ABC transporter ATP-binding protein	3.06549838669719
HVO_RS04980	HVO_0058	de08	peptide ABC transporter ATP-binding protein	3.14440855367231
HVO_RS04985	HVO_0059	de02	ABC transporter ATP-binding protein	4.02013379118403
HVO_RS04985	HVO_0059	de04	ABC transporter ATP-binding protein	3.65661122556142
HVO_RS04985	HVO_0059	de08	ABC transporter ATP-binding protein	3.55662992354536
HVO_RS04985	HVO_0059	de24	ABC transporter ATP-binding protein	3.47459069207317
HVO_RS04990	HVO_0060	de02	peptide ABC transporter permease	2.45648478212745
HVO_RS04995	HVO_0061	de02	peptide ABC transporter permease	2.45885083139134
HVO_RS04995	HVO_0061	de04	peptide ABC transporter permease	2.16116126024756
HVO_RS05000	HVO_0062	de02	peptide ABC transporter substrate-binding protein	0.853283301839086
HVO_RS05000	HVO_0062	de04	peptide ABC transporter substrate-binding protein	1.2451681783547
HVO_RS05000	HVO_0062	de08	peptide ABC transporter substrate-binding protein	1.20710380851235
HVO_RS05000	HVO_0062	de24	peptide ABC transporter substrate-binding protein	1.03209565381672
HVO_RS05035	HVO_0070	de04	hypothetical protein	-0.841408392700292
HVO_RS05035	HVO_0070	de08	hypothetical protein	-0.488829807936063
HVO_RS05040	HVO_0071	de02	hypothetical protein	1.36296611844838
HVO_RS05040	HVO_0071	de04	hypothetical protein	1.36511015952385
HVO_RS05040	HVO_0071	de08	hypothetical protein	1.47734682253624
HVO_RS05040	HVO_0071	de24	hypothetical protein	1.43869087001189
HVO_RS05045	HVO_0072	de02	hypothetical protein	-2.33635481845854
HVO_RS05045	HVO_0072	de04	hypothetical protein	-1.94843101425993
HVO_RS05045	HVO_0072	de08	hypothetical protein	-1.68835380243006
HVO_RS05100	HVO_0083	de02	nitrogen regulatory protein P-II	-1.55093215654871
HVO_RS05100	HVO_0083	de04	nitrogen regulatory protein P-II	-1.14132430253014
HVO_RS05100	HVO_0083	de08	nitrogen regulatory protein P-II	-0.973504584562726
HVO_RS05135	HVO_0092	de02	hypothetical protein	-2.36229442264746
HVO_RS05135	HVO_0092	de04	hypothetical protein	-3.71050538081515
HVO_RS05135	HVO_0092	de08	hypothetical protein	-3.53678805310293
HVO_RS05135	HVO_0092	de24	hypothetical protein	-3.80447350491279
HVO_RS05145	HVO_0095	de02	hypothetical protein	-3.21742173307184
HVO_RS05145	HVO_0095	de04	hypothetical protein	-3.64266908949688
HVO_RS05145	HVO_0095	de08	hypothetical protein	-3.00773199519467
HVO_RS05145	HVO_0095	de24	hypothetical protein	-3.20981460881432
HVO_RS05150	HVO_0096	de02	NADH-binding protein	-3.81637351733614
HVO_RS05150	HVO_0096	de04	NADH-binding protein	-5.12068260803329
HVO_RS05150	HVO_0096	de08	NADH-binding protein	-3.50134796788377
HVO_RS05155	HVO_0097	de02	hypothetical protein	-3.18336939695732
HVO_RS05155	HVO_0097	de04	hypothetical protein	-2.5668346383455
HVO_RS05170	HVO_0099A	de00	hypothetical protein	-1.27206790099293
HVO_RS05170	HVO_0099A	de02	hypothetical protein	-1.17271263998251
HVO_RS05170	HVO_0099A	de04	hypothetical protein	-1.34428075626924
HVO_RS05170	HVO_0099A	de08	hypothetical protein	-1.12384256727916
HVO_RS05170	HVO_0099A	de24	hypothetical protein	-1.73085682413211
HVO_RS05180	HVO_0101	de04	phosphoribosyltransferase	-3.44063694222106
HVO_RS05200	HVO_0105	de02	pyridine nucleotide-disulfide oxidoreductase	-3.32902776414232
HVO_RS05200	HVO_0105	de04	pyridine nucleotide-disulfide oxidoreductase	-4.27206285582119
HVO_RS05200	HVO_0105	de08	pyridine nucleotide-disulfide oxidoreductase	-4.54545769192531
HVO_RS05200	HVO_0105	de24	pyridine nucleotide-disulfide oxidoreductase	-4.42168971021831
HVO_RS05205	HVO_0106	de02	hypothetical protein	-2.61033227511229
HVO_RS05205	HVO_0106	de04	hypothetical protein	-3.0702775700724
HVO_RS05205	HVO_0106	de08	hypothetical protein	-4.17221503383501
HVO_RS05205	HVO_0106	de24	hypothetical protein	-3.13706284624555
HVO_RS05210	HVO_0107	de00	iron-sulfur cluster scaffold-like protein	0.324600974520993
HVO_RS05250	HVO_0115	de02	50S ribosomal protein L39e	2.06258506254832
HVO_RS05250	HVO_0115	de04	50S ribosomal protein L39e	0.884076744574768
HVO_RS05250	HVO_0115	de08	50S ribosomal protein L39e	0.696242827198784
HVO_RS05250	HVO_0115	de24	50S ribosomal protein L39e	0.350914305238779
HVO_RS05255	HVO_0116	de02	50S ribosomal protein L31e	1.77461925429804
HVO_RS05255	HVO_0116	de04	50S ribosomal protein L31e	0.572542849494355
HVO_RS05255	HVO_0116	de24	50S ribosomal protein L31e	0.502363132278099
HVO_RS05260	HVO_0117	de02	translation initiation factor IF-6	1.54066572245282
HVO_RS05265	HVO_0118	de02	50S ribosomal protein L18a	-0.542109527647015
HVO_RS05265	HVO_0118	de08	50S ribosomal protein L18a	-0.840943342267414
HVO_RS05320	HVO_0129	de02	hypothetical protein	-2.2715435404117
HVO_RS05320	HVO_0129	de04	hypothetical protein	-1.7594269879891
HVO_RS05320	HVO_0129	de08	hypothetical protein	-2.38491900844894
HVO_RS05320	HVO_0129	de24	hypothetical protein	-2.50213710842749
HVO_RS05330	HVO_0131	de02	hypothetical protein	-1.87592035855319
HVO_RS05330	HVO_0131	de04	hypothetical protein	-1.35665581295507
HVO_RS05345	HVO_0133	de02	thermosome subunit 1	3.33018486556536
HVO_RS05345	HVO_0133	de04	thermosome subunit 1	5.87169490984251
HVO_RS05345	HVO_0133	de08	thermosome subunit 1	5.09299003143216
HVO_RS05345	HVO_0133	de24	thermosome subunit 1	4.46860633548828
HVO_RS05350	HVO_0134	de02	RNA-processing protein	-1.05586280964975
HVO_RS05350	HVO_0134	de04	RNA-processing protein	-0.609159296173352
HVO_RS05350	HVO_0134	de08	RNA-processing protein	-1.07606513899094
HVO_RS05360	HVO_0136	de02	translation initiation factor 1A	1.41253719503905
HVO_RS05360	HVO_0136	de04	translation initiation factor 1A	0.97780877959989
HVO_RS05360	HVO_0136	de08	translation initiation factor 1A	0.978270950916411
HVO_RS05360	HVO_0136	de24	translation initiation factor 1A	1.07271127053434
HVO_RS05430	HVO_0149	de08	urease subunit gamma	-3.6460231231159
HVO_RS05455	HVO_0154	de02	hypothetical protein	1.9683618067458
HVO_RS05500	HVO_0163	de02	transcriptional regulator	-2.61678664499336
HVO_RS05500	HVO_0163	de04	transcriptional regulator	-2.49177427981584
HVO_RS05500	HVO_0163	de08	transcriptional regulator	-2.91469863028661
HVO_RS05500	HVO_0163	de24	transcriptional regulator	-3.06570486872696
HVO_RS05505	HVO_0164	de02	hypothetical protein	-2.68318638652782
HVO_RS05505	HVO_0164	de04	hypothetical protein	-3.72163618457828
HVO_RS05505	HVO_0164	de08	hypothetical protein	-3.11595675105568
HVO_RS05505	HVO_0164	de24	hypothetical protein	-2.72152221012403
HVO_RS05515	HVO_0166	de00	transcriptional regulator	-1.13140612083111
HVO_RS05515	HVO_0166	de02	transcriptional regulator	-2.21944916710015
HVO_RS05515	HVO_0166	de04	transcriptional regulator	-2.3028488670522
HVO_RS05515	HVO_0166	de08	transcriptional regulator	-2.49632513319812
HVO_RS05515	HVO_0166	de24	transcriptional regulator	-2.03540595519846
HVO_RS05540	HVO_0171	de00	SWIM zinc finger domain-containing protein	-5.26998348986504
HVO_RS05540	HVO_0171	de02	SWIM zinc finger domain-containing protein	-7.06023414540487
HVO_RS05540	HVO_0171	de04	SWIM zinc finger domain-containing protein	-8.36440585993537
HVO_RS05540	HVO_0171	de08	SWIM zinc finger domain-containing protein	-6.91875672425655
HVO_RS05540	HVO_0171	de24	SWIM zinc finger domain-containing protein	-5.22436737305847
HVO_RS05560	HVO_0175	de02	DNA polymerase sliding clamp	2.09330857038359
HVO_RS05560	HVO_0175	de04	DNA polymerase sliding clamp	1.72892662631809
HVO_RS05575	HVO_0179	de04	AsnC family transcriptional regulator	1.9239895792704
HVO_RS05590	HVO_0183	de02	hypothetical protein	2.89995405287704
HVO_RS05595	HVO_0184	de02	CopG family transcriptional regulator	2.28002055349335
HVO_RS05595	HVO_0184	de04	CopG family transcriptional regulator	2.41851449973632
HVO_RS05595	HVO_0184	de08	CopG family transcriptional regulator	0.994792475297256
HVO_RS05595	HVO_0184	de24	CopG family transcriptional regulator	1.11211199129368
HVO_RS05635	HVO_0193	de02	hypothetical protein	2.81544031790657
HVO_RS05635	HVO_0193	de04	hypothetical protein	3.15657992777835
HVO_RS05635	HVO_0193	de08	hypothetical protein	3.32884953263789
HVO_RS05635	HVO_0193	de24	hypothetical protein	2.15006917246978
HVO_RS05640	HVO_0192	de02	hypothetical protein	2.00551624779313
HVO_RS05640	HVO_0192	de04	hypothetical protein	2.85343727929203
HVO_RS05640	HVO_0192	de08	hypothetical protein	2.66047090191035
HVO_RS05640	HVO_0192	de24	hypothetical protein	1.75430644504452
HVO_RS05645	HVO_0194	de02	ATPase AAA	-1.78720410510565
HVO_RS05645	HVO_0194	de04	ATPase AAA	-1.75609830954879
HVO_RS05645	HVO_0194	de08	ATPase AAA	-1.82840274480554
HVO_RS05645	HVO_0194	de24	ATPase AAA	-2.1824267856176
HVO_RS05655	HVO_0196	de00	DUF1931 domain-containing protein	0.742833569305038
HVO_RS05655	HVO_0196	de02	DUF1931 domain-containing protein	2.85328731050509
HVO_RS05655	HVO_0196	de04	DUF1931 domain-containing protein	2.23093509394285
HVO_RS05655	HVO_0196	de08	DUF1931 domain-containing protein	1.96093397718913
HVO_RS05655	HVO_0196	de24	DUF1931 domain-containing protein	1.57100172823152
HVO_RS05665	HVO_0198	de04	hypothetical protein	-1.28783025098275
HVO_RS05675	HVO_0200	de00	transcriptional regulator	-3.49130300662845
HVO_RS05675	HVO_0200	de02	transcriptional regulator	-5.07123834767553
HVO_RS05675	HVO_0200	de04	transcriptional regulator	-5.47957612840856
HVO_RS05675	HVO_0200	de08	transcriptional regulator	-4.41846715000456
HVO_RS05675	HVO_0200	de24	transcriptional regulator	-3.06682821463484
HVO_RS05685	HVO_0202	de24	hypothetical protein	1.35732718504662
HVO_RS05700	HVO_0205	de04	TspO and MBR	-3.44212348989188
HVO_RS05715	HVO_0208	de04	hypothetical protein	1.82473234258297
HVO_RS05720	HVO_0209	de04	acyl-CoA dehydrogenase	-1.72280647921317
HVO_RS05725	HVO_0210	de02	hypothetical protein	-2.86009572293618
HVO_RS05725	HVO_0210	de04	hypothetical protein	-3.41583710343208
HVO_RS05725	HVO_0210	de08	hypothetical protein	-3.17921975473149
HVO_RS05725	HVO_0210	de24	hypothetical protein	-3.51163844948433
HVO_RS05740	HVO_0213	de02	rubrerythrin	-0.770077162183779
HVO_RS05745	HVO_0214	de02	L-lactate dehydrogenase	-1.34296606104166
HVO_RS05810	HVO_0227	de02	hypothetical protein	-2.76086099169996
HVO_RS05810	HVO_0227	de04	hypothetical protein	-3.44586720031048
HVO_RS05810	HVO_0227	de08	hypothetical protein	-3.14595671795788
HVO_RS05830	HVO_0231	de02	uracil-DNA glycosylase	3.93085051855469
HVO_RS05830	HVO_0231	de04	uracil-DNA glycosylase	4.11027663351843
HVO_RS05830	HVO_0231	de08	uracil-DNA glycosylase	3.24415276026465
HVO_RS05830	HVO_0231	de24	uracil-DNA glycosylase	3.60338950697777
HVO_RS05835	HVO_0232	de02	hypothetical protein	3.31070896150632
HVO_RS05835	HVO_0232	de04	hypothetical protein	3.42887833605333
HVO_RS05835	HVO_0232	de08	hypothetical protein	3.36063937117998
HVO_RS05835	HVO_0232	de24	hypothetical protein	3.55425241538353
HVO_RS05855	HVO_0236	de02	tRNA (guanine(10)-N(2))-dimethyltransferase	2.78040675096168
HVO_RS05875	HVO_0240	de02	AsnC family transcriptional regulator	1.46175411950221
HVO_RS05875	HVO_0240	de04	AsnC family transcriptional regulator	1.71308703838819
HVO_RS05875	HVO_0240	de08	AsnC family transcriptional regulator	1.03786639302344
HVO_RS05880	HVO_0242	de02	aminopeptidase	2.04828266182705
HVO_RS05880	HVO_0242	de04	aminopeptidase	2.07856014351942
HVO_RS05885	HVO_0243	de04	threonine aldolase	-2.64905877482366
HVO_RS05910	HVO_0249	de02	hypothetical protein	-4.5468881969393
HVO_RS05920	HVO_0251	de24	glutaredoxin	3.48114302369171
HVO_RS05950	HVO_0257	de02	hypothetical protein	4.41506675600786
HVO_RS05950	HVO_0257	de04	hypothetical protein	5.53885174254337
HVO_RS05950	HVO_0257	de08	hypothetical protein	4.92116763223497
HVO_RS05950	HVO_0257	de24	hypothetical protein	5.14775146498067
HVO_RS05965	HVO_0260	de02	hypothetical protein	-1.3021907301036
HVO_RS05965	HVO_0260	de04	hypothetical protein	-1.7357746846554
HVO_RS05965	HVO_0260	de08	hypothetical protein	-1.89538377807901
HVO_RS20100	HVO_0262	de02	hypothetical protein	1.50637994328628
HVO_RS20100	HVO_0262	de04	hypothetical protein	1.5553834161624
HVO_RS20100	HVO_0262	de08	hypothetical protein	1.65783097001873
HVO_RS20100	HVO_0262	de24	hypothetical protein	1.83223578728617
HVO_RS05990	HVO_0265	de24	hypothetical protein	1.30145980067656
HVO_RS06000	HVO_0268	de24	hypothetical protein	2.86599834875801
HVO_RS06045	HVO_RS06045	de02	hypothetical protein	2.58339589991106
HVO_RS06045	HVO_RS06045	de04	hypothetical protein	4.17693240854337
HVO_RS07110	HVO_0498	de00	cold-shock protein	-1.28203728884985
HVO_RS07110	HVO_0498	de02	cold-shock protein	-0.667589413513278
HVO_RS07110	HVO_0498	de04	cold-shock protein	-1.63547062529094
HVO_RS07110	HVO_0498	de08	cold-shock protein	-1.87509767643686
HVO_RS07110	HVO_0498	de24	cold-shock protein	-2.42597006735596
HVO_RS07105	HVO_0497	de00	cold-shock protein	-0.733078320452056
HVO_RS07105	HVO_0497	de02	cold-shock protein	-1.92711204387578
HVO_RS07105	HVO_0497	de04	cold-shock protein	-2.20988333135634
HVO_RS07105	HVO_0497	de08	cold-shock protein	-2.28136318564329
HVO_RS07105	HVO_0497	de24	cold-shock protein	-2.43337298030959
HVO_RS15485	HVO_2243	de02	hypothetical protein	-5.58650495782586
HVO_RS15485	HVO_2243	de04	hypothetical protein	-5.78767697896001
HVO_RS15485	HVO_2243	de24	hypothetical protein	-5.82917746792456
HVO_RS13815	HVO_1900	de04	hypothetical protein	-1.56215672252766
HVO_RS13000	HVO_1725	de02	cell division control protein Cdc6	-1.81844400665945
HVO_RS13000	HVO_1725	de04	cell division control protein Cdc6	-1.84036657920485
HVO_RS13000	HVO_1725	de08	cell division control protein Cdc6	-1.90970506388391
HVO_RS13000	HVO_1725	de24	cell division control protein Cdc6	-2.52360501919003
HVO_RS12010	HVO_1516	de02	hypothetical protein	-1.55606840597014
HVO_RS12010	HVO_1516	de04	hypothetical protein	-1.24387096245675
HVO_RS12010	HVO_1516	de08	hypothetical protein	-1.58945997606308
HVO_RS12010	HVO_1516	de24	hypothetical protein	-1.70074046112584
HVO_RS09050	HVO_0908	de02	hypothetical protein	2.04812688850827
HVO_RS09050	HVO_0908	de04	hypothetical protein	1.85058089152808
HVO_RS09050	HVO_0908	de08	hypothetical protein	1.57100570853155
HVO_RS09050	HVO_0908	de24	hypothetical protein	0.909853486729946
HVO_RS05545	HVO_0172	de02	hypothetical protein	1.89806230788073
HVO_RS05545	HVO_0172	de04	hypothetical protein	1.44656503182829
HVO_RS05545	HVO_0172	de08	hypothetical protein	1.47848831352035
HVO_RS05545	HVO_0172	de24	hypothetical protein	0.946791044863564
HVO_RS05020	HVO_0067	de02	hypothetical protein	-1.3839723203897
HVO_RS05020	HVO_0067	de04	hypothetical protein	-0.90566375301492
HVO_RS05020	HVO_0067	de08	hypothetical protein	-0.820255070956523
HVO_RS09745	HVO_1052	de04	transcription initiation factor IIB 2	-1.2298313913621
HVO_RS09745	HVO_1052	de08	transcription initiation factor IIB 2	-1.78328437998441
HVO_RS11375	HVO_1385	de02	transcription factor S	3.23080201763151
HVO_RS11375	HVO_1385	de04	transcription factor S	2.74807604112189
HVO_RS11375	HVO_1385	de08	transcription factor S	2.30565005732972
HVO_RS11375	HVO_1385	de24	transcription factor S	1.97023432100333
HVO_RS17745	HVO_2701	de04	hypothetical protein	1.55172714450819
HVO_RS17745	HVO_2701	de08	hypothetical protein	1.55066174192451
HVO_RS17745	HVO_2701	de24	hypothetical protein	1.78317350556229
HVO_RS10195	HVO_1143	de02	CDP-diacylglycerol--serine O-phosphatidyltransferase	2.3559764786336
HVO_RS11345	HVO_RS11345	de02	hypothetical protein	-2.50411360821279
HVO_RS11345	HVO_RS11345	de04	hypothetical protein	-2.1638689235598
HVO_RS11345	HVO_RS11345	de08	hypothetical protein	-2.52785594027708
HVO_RS11345	HVO_RS11345	de24	hypothetical protein	-2.28098009836763
HVO_RS20140	HVO_1424	de02	hypothetical protein	1.16174157610497
HVO_RS20140	HVO_1424	de04	hypothetical protein	1.46581950835102
HVO_RS20140	HVO_1424	de08	hypothetical protein	1.41220782807482
HVO_RS20140	HVO_1424	de24	hypothetical protein	1.52061328534629
HVO_RS08210	HVO_0731	de02	hypothetical protein	1.15646571639958
HVO_RS09350	HVO_0971	de02	DEAD/DEAH box helicase	-3.09565332487703
HVO_RS15735	HVO_2292	de02	Orc1-type DNA replication protein	1.84307868601121
HVO_RS15735	HVO_2292	de04	Orc1-type DNA replication protein	2.30809280795041
HVO_RS20260	HVO_2270	de04	type I restriction-modification system methylation subunit	1.25976834198096
HVO_RS15520	HVO_2251	de04	lactate permease	-2.06837092686773
HVO_RS08010	HVO_0688	de00	hypothetical protein	1.00098672995682
HVO_RS08010	HVO_0688	de02	hypothetical protein	-1.30490701227722
HVO_RS08010	HVO_0688	de04	hypothetical protein	-0.9629961246646
HVO_RS19265	HVO_3009	de02	universal stress protein UspA	-2.17801843997991
HVO_RS19265	HVO_3009	de04	universal stress protein UspA	-2.49127221444565
HVO_RS19265	HVO_3009	de08	universal stress protein UspA	-2.43600094284688
HVO_RS19265	HVO_3009	de24	universal stress protein UspA	-1.89409457297721
HVO_RS07750	HVO_0633	de04	recombinase RecA	-1.560749666305
HVO_RS06885	HVO_0454	de04	alanine dehydrogenase	-1.62298970932419
HVO_RS06150	HVO_0300	de02	radical SAM protein	2.36868533205627
HVO_RS18675	HVO_2889	de02	nuclease	2.57362548945797
HVO_RS18600	HVO_2875	de02	type 11 methyltransferase	-3.82427382199557
HVO_RS18600	HVO_2875	de04	type 11 methyltransferase	-3.99808789654882
HVO_RS15640	HVO_2276	de02	hypothetical protein	2.57198394232528
HVO_RS15640	HVO_2276	de04	hypothetical protein	2.9065955135125
HVO_RS15640	HVO_2276	de08	hypothetical protein	2.52054256934407
HVO_RS15640	HVO_2276	de24	hypothetical protein	2.08143753941489
HVO_RS10825	HVO_1273A	de04	hypothetical protein	-1.03109915427431
HVO_RS10825	HVO_1273A	de08	hypothetical protein	-0.871735501362125
HVO_RS07500	HVO_0582	de00	transcriptional regulator	-0.433669682372189
HVO_RS07500	HVO_0582	de02	transcriptional regulator	-0.945132596010566
HVO_RS07500	HVO_0582	de04	transcriptional regulator	-0.74081820662388
HVO_RS06805	HVO_0438	de08	thiol reductase thioredoxin	0.62485741229675
HVO_RS06205	HVO_0311	de02	ATP synthase subunit I	2.22779853741104
HVO_RS17035	HVO_2555	de02	30S ribosomal protein S17	4.61356500946172
HVO_RS17035	HVO_2555	de04	30S ribosomal protein S17	2.76363247912774
HVO_RS17035	HVO_2555	de08	30S ribosomal protein S17	2.6432137437098
HVO_RS17035	HVO_2555	de24	30S ribosomal protein S17	2.28999586629268
HVO_RS12050	HVO_1530	de02	MFS transporter	2.49011907103082
HVO_RS12050	HVO_1530	de04	MFS transporter	2.40755127147086
HVO_RS12050	HVO_1530	de08	MFS transporter	2.27783221030684
HVO_RS12270	HVO_1575	de04	arginase	-1.92439210087568
HVO_RS18790	HVO_2913	de00	superoxide dismutase	-1.02569552864001
HVO_RS18790	HVO_2913	de02	superoxide dismutase	-1.55589931296259
HVO_RS18790	HVO_2913	de04	superoxide dismutase	-1.39270455322204
HVO_RS18790	HVO_2913	de08	superoxide dismutase	-1.09985798131399
HVO_RS13495	HVO_1831	de02	(2Fe-2S)-binding protein	1.85551390142794
HVO_RS13495	HVO_1831	de04	(2Fe-2S)-binding protein	1.78747465084953
HVO_RS13495	HVO_1831	de08	(2Fe-2S)-binding protein	1.39860379100218
HVO_RS13495	HVO_1831	de24	(2Fe-2S)-binding protein	1.5362948277347
HVO_RS18040	HVO_2760	de00	hypothetical protein	-2.52388952640189
HVO_RS18040	HVO_2760	de02	hypothetical protein	-2.82514366789033
HVO_RS18040	HVO_2760	de04	hypothetical protein	-3.25135218679802
HVO_RS18040	HVO_2760	de08	hypothetical protein	-3.50523453273786
HVO_RS18040	HVO_2760	de24	hypothetical protein	-2.65553613628167
HVO_RS05900	HVO_0246	de02	transcriptional regulator	3.51750265725453
HVO_RS05900	HVO_0246	de04	transcriptional regulator	2.87330895933284
HVO_RS05900	HVO_0246	de08	transcriptional regulator	3.43006812241043
HVO_RS16955	HVO_2539	de02	hypothetical protein	-2.86099013723468
HVO_RS16955	HVO_2539	de04	hypothetical protein	-1.87681872937539
HVO_RS16995	HVO_2547	de02	50S ribosomal protein L32e	5.29070219806522
HVO_RS16995	HVO_2547	de04	50S ribosomal protein L32e	3.76352251010233
HVO_RS16995	HVO_2547	de08	50S ribosomal protein L32e	3.48953547137844
HVO_RS16995	HVO_2547	de24	50S ribosomal protein L32e	2.44351275757617
HVO_RS10135	HVO_1131	de02	hypothetical protein	0.862041766368848
HVO_RS10135	HVO_1131	de08	hypothetical protein	0.761008578975276
HVO_RS07965	HVO_0679	de02	hypothetical protein	-3.11910301979488
HVO_RS10175	HVO_1139	de04	farnesyl-diphosphate farnesyltransferase	-1.15967375698148
HVO_RS11220	HVO_1353	de02	hypothetical protein	-0.538694764858268
HVO_RS11220	HVO_1353	de08	hypothetical protein	-0.96795589809014
HVO_RS06565	HVO_0387	de04	hypothetical protein	0.532128409541507
HVO_RS06565	HVO_0387	de24	hypothetical protein	0.677307075948509
HVO_RS14695	HVO_2079	de02	RND transporter	2.27717575158884
