new	old	variable	prot	val
HVO_RS18585	HVO_2872	de24	hypothetical protein	1.39806777583587
HVO_RS18590	HVO_2873	de02	flap endonuclease-1	1.45037061525596
HVO_RS18595	HVO_2874	de04	N-acetyltransferase	-2.42534175019317
HVO_RS18595	HVO_2874	de08	N-acetyltransferase	-2.45786099034452
HVO_RS18605	HVO_2876	de02	hypothetical protein	1.44631252963037
HVO_RS18605	HVO_2876	de08	hypothetical protein	1.31310089895351
HVO_RS18615	HVO_2878	de00	hypothetical protein	-0.678425846147087
HVO_RS18625	HVO_RS18625	de24	hypothetical protein	-1.42702100336441
HVO_RS18650	HVO_2884	de04	hypothetical protein	1.77531507877264
HVO_RS18650	HVO_2884	de08	hypothetical protein	1.47901481920288
HVO_RS18660	HVO_2886	de04	acetyltransferase	1.60498646152784
HVO_RS18660	HVO_2886	de08	acetyltransferase	1.39372594556166
HVO_RS18665	HVO_2887	de02	mechanosensitive ion channel protein	1.64574060762084
HVO_RS18685	HVO_2891	de24	thymidine kinase	1.5392723281382
HVO_RS18695	HVO_2893	de04	hypothetical protein	-2.01587483938637
HVO_RS18705	HVO_2895	de02	hydrolase	-1.69928332063456
HVO_RS18705	HVO_2895	de08	hydrolase	-1.97563729236857
HVO_RS18725	HVO_2899	de02	BolA family transcriptional regulator	-0.850236444356261
HVO_RS18725	HVO_2899	de04	BolA family transcriptional regulator	-0.692360402520229
HVO_RS18725	HVO_2899	de08	BolA family transcriptional regulator	-1.15384132596343
HVO_RS18725	HVO_2899	de24	BolA family transcriptional regulator	-1.19776570231558
HVO_RS18730	HVO_2900	de02	[db_xref=GeneID:8924282	-1.05625563458756
HVO_RS18730	HVO_2900	de04	[db_xref=GeneID:8924282	-0.887132434890444
HVO_RS18740	HVO_2903	de24	hypothetical protein	-2.3217939169238
HVO_RS18745	HVO_2904	de02	peptidase	-2.26990341557746
HVO_RS18745	HVO_2904	de04	peptidase	-1.81211713876146
HVO_RS18745	HVO_2904	de08	peptidase	-2.10669537471541
HVO_RS18755	HVO_2906	de02	RNA methyltransferase	1.24687024142372
HVO_RS18770	HVO_2909	de04	hypothetical protein	-2.20341816829664
HVO_RS18775	HVO_2910	de08	hypothetical protein	-2.93520887251621
HVO_RS18785	HVO_2912	de02	thimanine synthesis protein ThiJ	-2.41717590737654
HVO_RS18835	HVO_2922	de02	DUF1508 domain-containing protein	-1.21956066805323
HVO_RS18840	HVO_2923	de02	proteasome subunit alpha	-1.17024129520276
HVO_RS18840	HVO_2923	de08	proteasome subunit alpha	-1.59857202694208
HVO_RS18865	HVO_2928	de04	transcriptional regulator	1.86404959185876
HVO_RS18870	HVO_2929	de04	ethylammeline chlorohydrolase	1.08854896564071
HVO_RS18885	HVO_2932	de08	translation-associated GTPase	1.98571512744425
HVO_RS18885	HVO_2932	de24	translation-associated GTPase	1.75923110597602
HVO_RS18930	HVO_2942	de08	hypothetical protein	0.42557316066723
HVO_RS18930	HVO_2942	de24	hypothetical protein	0.970725142136675
HVO_RS18945	HVO_2945	de02	valine--tRNA ligase	1.2356902881585
HVO_RS18945	HVO_2945	de04	valine--tRNA ligase	1.15448590899108
HVO_RS18955	HVO_2947	de02	phenylalanine--tRNA ligase subunit beta	1.38474917748385
HVO_RS18955	HVO_2947	de04	phenylalanine--tRNA ligase subunit beta	1.30068628709005
HVO_RS18960	HVO_2948	de24	phenylalanyl--tRNA ligase subunit alpha	1.71683771117758
HVO_RS18965	HVO_2949	de08	FAD-dependent oxidoreductase	-2.46420170199454
HVO_RS18975	HVO_2951	de02	tryptophan--tRNA ligase	1.50939531846728
HVO_RS18975	HVO_2951	de04	tryptophan--tRNA ligase	1.19334651075363
HVO_RS18990	HVO_2954	de02	haloacid dehalogenase	1.22215896873772
HVO_RS18990	HVO_2954	de04	haloacid dehalogenase	1.71219700238629
HVO_RS18990	HVO_2954	de08	haloacid dehalogenase	1.14812098769983
HVO_RS18990	HVO_2954	de24	haloacid dehalogenase	1.77955797962753
HVO_RS19025	HVO_2962	de02	transcriptional regulator	-2.19038195313524
HVO_RS19030	HVO_2963	de00	DUF2178 domain-containing protein	-1.35544888416674
HVO_RS19045	HVO_2966	de02	hypothetical protein	0.94690697660458
HVO_RS19045	HVO_2966	de04	hypothetical protein	0.856388507448783
HVO_RS19045	HVO_2966	de08	hypothetical protein	1.09211926683188
HVO_RS19080	HVO_2972	de00	hypothetical protein	1.13035052912118
HVO_RS19090	HVO_2974	de02	cupin	1.33210624053584
HVO_RS19090	HVO_2974	de08	cupin	1.71357364781305
HVO_RS19090	HVO_2974	de24	cupin	1.49145671016622
HVO_RS19095	HVO_2975	de02	hypothetical protein	1.94090606460634
HVO_RS19095	HVO_2975	de24	hypothetical protein	2.08629199120019
HVO_RS19105	HVO_2977	de02	arsenical pump-driving ATPase	1.12198175583742
HVO_RS19105	HVO_2977	de04	arsenical pump-driving ATPase	1.10930665482806
HVO_RS19110	HVO_2978	de00	hypothetical protein	-1.38145595938744
HVO_RS19110	HVO_2978	de04	hypothetical protein	-0.710005524583113
HVO_RS19110	HVO_2978	de08	hypothetical protein	-0.741314795651786
HVO_RS19110	HVO_2978	de24	hypothetical protein	-1.59354221231663
HVO_RS19125	HVO_2981	de24	uracil phosphoribosyltransferase	1.88148799610284
HVO_RS19130	HVO_2982	de00	hypothetical protein	1.11043054960766
HVO_RS19140	HVO_2984	de02	amino acid-binding protein	-0.936437273270764
HVO_RS19140	HVO_2984	de04	amino acid-binding protein	-0.702452286022776
HVO_RS19140	HVO_2984	de08	amino acid-binding protein	-0.882335299642856
HVO_RS19145	HVO_2985	de02	hypothetical protein	-1.75039553501697
HVO_RS19155	HVO_2987	de08	hypothetical protein	-2.21501830849583
HVO_RS19170	HVO_2990	de04	hypothetical protein	0.965313728613618
HVO_RS19175	HVO_2991	de02	hypothetical protein	-1.51132947805439
HVO_RS19175	HVO_2991	de24	hypothetical protein	-2.82277556935545
HVO_RS19180	HVO_2992	de02	phosphoribosyl-AMP cyclohydrolase	1.81552040943762
HVO_RS19180	HVO_2992	de08	phosphoribosyl-AMP cyclohydrolase	1.9126208529825
HVO_RS19185	HVO_2993	de04	peptidase A24	1.23909945739887
HVO_RS19185	HVO_2993	de08	peptidase A24	1.73965215153096
HVO_RS19195	HVO_2995	de08	ferredoxin	-0.388352991305215
HVO_RS19205	HVO_2997	de02	O-acetylhomoserine aminocarboxypropyltransferase	-1.66419466720782
HVO_RS19205	HVO_2997	de08	O-acetylhomoserine aminocarboxypropyltransferase	-1.75433650533294
HVO_RS19205	HVO_2997	de24	O-acetylhomoserine aminocarboxypropyltransferase	-1.80099445673383
HVO_RS19235	HVO_3003	de02	hypothetical protein	0.724404947667156
HVO_RS19250	HVO_3006	de08	excinuclease ABC subunit C	-1.30594768151828
HVO_RS19260	HVO_3008	de02	hypothetical protein	-0.997455740174265
HVO_RS19260	HVO_3008	de04	hypothetical protein	-0.9128301615934
HVO_RS19285	HVO_3014	de00	GTP-binding protein	0.754593437433644
HVO_RS19285	HVO_3014	de02	GTP-binding protein	0.536034563740846
HVO_RS04725	HVO_0004	de04	NADH:flavin oxidoreductase	1.76426536979986
HVO_RS04725	HVO_0004	de08	NADH:flavin oxidoreductase	1.61664586683594
HVO_RS04725	HVO_0004	de24	NADH:flavin oxidoreductase	1.88580850347689
HVO_RS04735	HVO_0006	de24	hypothetical protein	-1.33021721531944
HVO_RS04750	HVO_0010	de24	DNA repair protein	-1.42305310099943
HVO_RS04755	HVO_0011	de02	IMP cyclohydrolase	-1.78713081913462
HVO_RS04755	HVO_0011	de04	IMP cyclohydrolase	-1.9941301506917
HVO_RS04755	HVO_0011	de08	IMP cyclohydrolase	-2.14068241136671
HVO_RS04755	HVO_0011	de24	IMP cyclohydrolase	-2.3872556160403
HVO_RS04785	HVO_0017	de00	hypothetical protein	1.64508405461442
HVO_RS04810	HVO_0022	de24	ABC transporter substrate-binding protein	2.66511874292358
HVO_RS04820	HVO_0024	de02	thiosulfate sulfurtransferase	-1.49529470355492
HVO_RS04855	HVO_0032	de00	anion permease	-1.58504145002939
HVO_RS04855	HVO_0032	de04	anion permease	1.72664258572101
HVO_RS04860	HVO_0033	de00	universal stress protein UspA	3.16513381285837
HVO_RS04860	HVO_0033	de02	universal stress protein UspA	-2.468044090995
HVO_RS04865	HVO_0034	de00	acyl-CoA thioesterase	2.18214227492521
HVO_RS04875	HVO_0036	de02	hypothetical protein	1.47113777231556
HVO_RS04875	HVO_0036	de24	hypothetical protein	2.27238446750316
HVO_RS04880	HVO_0037	de04	phosphoesterase	1.58625156400623
HVO_RS04880	HVO_0037	de08	phosphoesterase	1.6144783706095
HVO_RS04895	HVO_0040	de24	hypothetical protein	2.80347054880135
HVO_RS04900	HVO_0041	de24	ornithine carbamoyltransferase	2.80966524971298
HVO_RS04905	HVO_0042	de02	acetyl-lysine deacetylase	1.84967129504392
HVO_RS04905	HVO_0042	de08	acetyl-lysine deacetylase	2.66782727953176
HVO_RS04905	HVO_0042	de24	acetyl-lysine deacetylase	1.87669964080141
HVO_RS04910	HVO_0043	de08	acetylornithine aminotransferase	2.30496098430293
HVO_RS04915	HVO_0044	de04	acetylglutamate kinase	1.68842901436231
HVO_RS04920	HVO_0045	de02	N-acetyl-gamma-glutamyl-phosphate reductase	1.4176591110755
HVO_RS04920	HVO_0045	de04	N-acetyl-gamma-glutamyl-phosphate reductase	1.26908880076265
HVO_RS04920	HVO_0045	de08	N-acetyl-gamma-glutamyl-phosphate reductase	1.77108804322981
HVO_RS04925	HVO_0046	de02	lysine biosynthesis enzyme LysX	2.36796183069441
HVO_RS04925	HVO_0046	de24	lysine biosynthesis enzyme LysX	2.02345884458258
HVO_RS04950	HVO_0052	de04	potassium transporter TrkA	-1.04307030031718
HVO_RS04950	HVO_0052	de08	potassium transporter TrkA	-1.12237713549922
HVO_RS04960	HVO_0054	de02	glycine--tRNA ligase	1.27468032816357
HVO_RS04965	HVO_0055	de04	CBS domain-containing protein	0.880155049028635
HVO_RS04970	HVO_0056	de02	hypothetical protein	1.70468818398689
HVO_RS04970	HVO_0056	de04	hypothetical protein	1.15106027463666
HVO_RS04975	HVO_0057	de24	hypothetical protein	2.79687914135765
HVO_RS04980	HVO_0058	de24	peptide ABC transporter ATP-binding protein	2.48358448460913
HVO_RS04990	HVO_0060	de04	peptide ABC transporter permease	1.99156730585805
HVO_RS04990	HVO_0060	de08	peptide ABC transporter permease	2.02319179742181
HVO_RS04990	HVO_0060	de24	peptide ABC transporter permease	1.63577447109506
HVO_RS04995	HVO_0061	de08	peptide ABC transporter permease	1.89140085003856
HVO_RS04995	HVO_0061	de24	peptide ABC transporter permease	1.5823319577018
HVO_RS05030	HVO_0069	de02	sulfatase	1.69668160656415
HVO_RS05035	HVO_0070	de00	hypothetical protein	0.38896596123112
HVO_RS05035	HVO_0070	de02	hypothetical protein	-0.301357348424288
HVO_RS05035	HVO_0070	de24	hypothetical protein	-0.500812095905046
HVO_RS05065	HVO_0076	de04	uroporphyrinogen-III synthase	-2.22657041891374
HVO_RS05065	HVO_0076	de08	uroporphyrinogen-III synthase	-2.8950102661617
HVO_RS05070	HVO_0077	de04	uroporphyrin-III C-methyltransferase	-1.53542455470892
HVO_RS05070	HVO_0077	de08	uroporphyrin-III C-methyltransferase	-2.0493165878141
HVO_RS05120	HVO_0087	de04	delta-aminolevulinic acid dehydratase	-1.3774704482627
HVO_RS05135	HVO_0092	de00	hypothetical protein	-1.08741264738452
HVO_RS05140	HVO_0093	de02	hypothetical protein	-1.66141144076935
HVO_RS05140	HVO_0093	de04	hypothetical protein	-1.90997928218665
HVO_RS05140	HVO_0093	de08	hypothetical protein	-1.95412014971071
HVO_RS05140	HVO_0093	de24	hypothetical protein	-1.71357777035151
HVO_RS05150	HVO_0096	de00	NADH-binding protein	-1.80284755615415
HVO_RS05150	HVO_0096	de24	NADH-binding protein	-3.7426642251313
HVO_RS05155	HVO_0097	de08	hypothetical protein	-1.75380762399691
HVO_RS05165	HVO_0099	de02	helicase	-1.41897047062329
HVO_RS05165	HVO_0099	de04	helicase	-1.29572242469308
HVO_RS05165	HVO_0099	de08	helicase	-1.3109490666853
HVO_RS05165	HVO_0099	de24	helicase	-1.65485268641466
HVO_RS05190	HVO_0103	de02	hypothetical protein	-1.54635195129803
HVO_RS05200	HVO_0105	de00	pyridine nucleotide-disulfide oxidoreductase	-1.23215375008741
HVO_RS05225	HVO_0110	de04	two-component sensor histidine kinase	1.07366321078942
HVO_RS05225	HVO_0110	de08	two-component sensor histidine kinase	1.0228928351399
HVO_RS05245	HVO_0114	de02	2'-5' RNA ligase	-2.82977516862514
HVO_RS05245	HVO_0114	de04	2'-5' RNA ligase	-1.56985681927207
HVO_RS05245	HVO_0114	de08	2'-5' RNA ligase	-1.69008887442097
HVO_RS05245	HVO_0114	de24	2'-5' RNA ligase	-2.06493760261966
HVO_RS05255	HVO_0116	de00	50S ribosomal protein L31e	-0.544212318858504
HVO_RS05255	HVO_0116	de08	50S ribosomal protein L31e	0.366025029902116
HVO_RS05265	HVO_0118	de04	50S ribosomal protein L18a	-0.365921068850166
HVO_RS05265	HVO_0118	de24	50S ribosomal protein L18a	-0.567720688984583
HVO_RS05270	HVO_0119	de02	prefoldin subunit alpha	0.53876281287219
HVO_RS05270	HVO_0119	de08	prefoldin subunit alpha	-0.635271831302565
HVO_RS05270	HVO_0119	de24	prefoldin subunit alpha	-0.695369173492844
HVO_RS05295	HVO_0124	de24	membrane protein	1.73526611517597
HVO_RS05300	HVO_0125	de08	ABC transporter permease	-3.31369114069217
HVO_RS05315	HVO_0128	de24	hypothetical protein	1.55892745956449
HVO_RS05330	HVO_0131	de08	hypothetical protein	-1.62140035243202
HVO_RS05340	HVO_0132	de24	hypothetical protein	-2.77346660050137
HVO_RS05350	HVO_0134	de24	RNA-processing protein	-0.583574021718582
HVO_RS05355	HVO_0135	de02	serine/threonine protein kinase	-1.07874533237372
HVO_RS05355	HVO_0135	de04	serine/threonine protein kinase	-0.953486301121355
HVO_RS05355	HVO_0135	de08	serine/threonine protein kinase	-0.992156516629516
HVO_RS05365	HVO_0136A	de02	hypothetical protein	-1.269248191691
HVO_RS05365	HVO_0136A	de04	hypothetical protein	-1.94801579026367
HVO_RS05375	HVO_0138	de02	tyrosine--tRNA ligase	1.60655524205124
HVO_RS05375	HVO_0138	de04	tyrosine--tRNA ligase	1.29839554866698
HVO_RS05375	HVO_0138	de08	tyrosine--tRNA ligase	1.18454474955042
HVO_RS05400	HVO_0143	de04	phenazine biosynthesis protein	1.39539736904138
HVO_RS05400	HVO_0143	de08	phenazine biosynthesis protein	1.47346658640576
HVO_RS05400	HVO_0143	de24	phenazine biosynthesis protein	1.40379257235826
HVO_RS05410	HVO_0145	de02	ATPase AAA	1.23301864841856
HVO_RS05410	HVO_0145	de04	ATPase AAA	1.26732507282922
HVO_RS05415	HVO_0146	de04	phosphatidylserine decarboxylase	2.32762441723816
HVO_RS05450	HVO_0153	de24	urease accessory protein UreF	-2.22818616030551
HVO_RS05455	HVO_0154	de04	hypothetical protein	1.11772269353881
HVO_RS05460	HVO_0155	de00	hypothetical protein	0.673897074979875
HVO_RS05460	HVO_0155	de02	hypothetical protein	0.657017714729671
HVO_RS05510	HVO_0165	de04	S-adenosylhomocysteine deaminase	-1.21504073628206
HVO_RS05510	HVO_0165	de08	S-adenosylhomocysteine deaminase	-1.30594768151828
HVO_RS05555	HVO_0174	de02	hypothetical protein	1.2516162485328
HVO_RS05560	HVO_0175	de08	DNA polymerase sliding clamp	1.29835076005831
HVO_RS05560	HVO_0175	de24	DNA polymerase sliding clamp	1.20048186762949
HVO_RS05565	HVO_0177	de00	ArsC family transcriptional regulator	-3.29781033590713
HVO_RS05575	HVO_0179	de02	AsnC family transcriptional regulator	1.44016558025669
HVO_RS05575	HVO_0179	de08	AsnC family transcriptional regulator	1.2556188356309
HVO_RS05575	HVO_0179	de24	AsnC family transcriptional regulator	1.926656093545
HVO_RS05585	HVO_0181	de02	hypothetical protein	-1.47957254464461
HVO_RS05585	HVO_0181	de04	hypothetical protein	-1.34040395823027
HVO_RS05585	HVO_0181	de08	hypothetical protein	-2.03845702254469
HVO_RS05585	HVO_0181	de24	hypothetical protein	-1.4482719840123
HVO_RS05590	HVO_0183	de04	hypothetical protein	1.97241247057581
HVO_RS05590	HVO_0183	de08	hypothetical protein	2.13490415777536
HVO_RS05600	HVO_0185	de02	preprotein translocase subunit TatC	1.38474917748385
HVO_RS05605	HVO_0186	de02	preprotein translocase subunit TatC	1.32609577726033
HVO_RS05605	HVO_0186	de04	preprotein translocase subunit TatC	1.88624279416017
HVO_RS05605	HVO_0186	de08	preprotein translocase subunit TatC	1.39598773940013
HVO_RS05610	HVO_0187	de08	hypothetical protein	-1.04152005612773
HVO_RS05615	HVO_0188	de02	polyketide cyclase	-1.17188405844771
HVO_RS05615	HVO_0188	de04	polyketide cyclase	-2.00665388765431
HVO_RS05615	HVO_0188	de08	polyketide cyclase	-1.77994575111046
HVO_RS05615	HVO_0188	de24	polyketide cyclase	1.35688452502039
HVO_RS05625	HVO_0190	de02	alpha hydrolase	-1.53974194702031
HVO_RS05625	HVO_0190	de04	alpha hydrolase	-1.92359023829962
HVO_RS05625	HVO_0190	de08	alpha hydrolase	-1.68265514403584
HVO_RS05665	HVO_0198	de02	hypothetical protein	-0.92303061684394
HVO_RS05665	HVO_0198	de24	hypothetical protein	-0.853692223784543
HVO_RS05670	HVO_0199	de02	phosphoglucomutase	-2.00637733049507
HVO_RS05670	HVO_0199	de04	phosphoglucomutase	-2.04370413420283
HVO_RS05670	HVO_0199	de08	phosphoglucomutase	-2.13811767722636
HVO_RS05685	HVO_0202	de02	hypothetical protein	0.926802994603708
HVO_RS05685	HVO_0202	de04	hypothetical protein	0.808369029748692
HVO_RS05685	HVO_0202	de08	hypothetical protein	0.73848681695454
HVO_RS05700	HVO_0205	de24	TspO and MBR	-3.48212009216519
HVO_RS05705	HVO_0206	de02	alanine--tRNA ligase	1.76828663168529
HVO_RS05705	HVO_0206	de04	alanine--tRNA ligase	1.83057918358887
HVO_RS05705	HVO_0206	de08	alanine--tRNA ligase	1.54812938861394
HVO_RS05705	HVO_0206	de24	alanine--tRNA ligase	1.63468853132964
HVO_RS05715	HVO_0208	de02	hypothetical protein	1.28283943320289
HVO_RS05715	HVO_0208	de08	hypothetical protein	1.23925255624261
HVO_RS05715	HVO_0208	de24	hypothetical protein	1.22478268789656
HVO_RS05720	HVO_0209	de02	acyl-CoA dehydrogenase	-1.60097476151968
HVO_RS05720	HVO_0209	de08	acyl-CoA dehydrogenase	-1.53999210663096
HVO_RS05720	HVO_0209	de24	acyl-CoA dehydrogenase	-2.04960855901024
HVO_RS05725	HVO_0210	de00	hypothetical protein	0.311204842376958
HVO_RS05730	HVO_0211	de02	ferredoxin	1.51560866079838
HVO_RS05730	HVO_0211	de04	ferredoxin	1.10875591781777
HVO_RS05740	HVO_0213	de00	rubrerythrin	-0.914174834799557
HVO_RS05740	HVO_0213	de08	rubrerythrin	-0.460783133470106
HVO_RS05745	HVO_0214	de04	L-lactate dehydrogenase	-1.03936393537513
HVO_RS05745	HVO_0214	de08	L-lactate dehydrogenase	-0.909190392261253
HVO_RS05765	HVO_0218	de08	biotin transporter BioY	1.68491092064313
HVO_RS05775	HVO_0220	de04	MCM DNA helicase	1.06871640238639
HVO_RS05780	HVO_0221	de04	hypothetical protein	-1.10520282925307
HVO_RS05780	HVO_0221	de08	hypothetical protein	-1.37735106152377
HVO_RS05785	HVO_0222	de04	hypothetical protein	1.86519039839347
HVO_RS05785	HVO_0222	de08	hypothetical protein	1.93087270984247
HVO_RS05810	HVO_0227	de00	hypothetical protein	-1.30658073587634
HVO_RS05810	HVO_0227	de24	hypothetical protein	-1.60645118402232
HVO_RS05815	HVO_0228	de08	cell division inhibitor	1.88354713142153
HVO_RS05825	HVO_0230	de04	HIT family protein	1.14471992681468
HVO_RS05840	HVO_0233	de02	ribose-phosphate diphosphokinase	1.50684597381943
HVO_RS05855	HVO_0236	de04	tRNA (guanine(10)-N(2))-dimethyltransferase	2.1453528338214
HVO_RS05855	HVO_0236	de08	tRNA (guanine(10)-N(2))-dimethyltransferase	2.25915524500093
HVO_RS05855	HVO_0236	de24	tRNA (guanine(10)-N(2))-dimethyltransferase	2.20175783680488
HVO_RS05870	HVO_0239	de02	glutamine synthetase	1.51194016618721
HVO_RS05870	HVO_0239	de04	glutamine synthetase	1.15925893875596
HVO_RS05870	HVO_0239	de08	glutamine synthetase	1.47901481920288
HVO_RS05875	HVO_0240	de24	AsnC family transcriptional regulator	0.8624954376076
HVO_RS05880	HVO_0242	de08	aminopeptidase	2.10591482349798
HVO_RS05880	HVO_0242	de24	aminopeptidase	2.20617663274728
HVO_RS05910	HVO_0249	de08	hypothetical protein	-4.83928765012516
HVO_RS05920	HVO_0251	de02	glutaredoxin	2.37054188192452
HVO_RS05920	HVO_0251	de04	glutaredoxin	2.76749429120202
HVO_RS05920	HVO_0251	de08	glutaredoxin	3.05100673118531
HVO_RS05925	HVO_0252	de02	peroxiredoxin-like protein	-2.33528352267764
HVO_RS05925	HVO_0252	de04	peroxiredoxin-like protein	1.97562907403299
HVO_RS05925	HVO_0252	de08	peroxiredoxin-like protein	2.44727782847787
HVO_RS05945	HVO_0256	de02	hypothetical protein	2.64355647928607
HVO_RS05945	HVO_0256	de04	hypothetical protein	3.95478436809463
HVO_RS05945	HVO_0256	de08	hypothetical protein	3.25893623135019
HVO_RS05955	HVO_0258	de04	integrase	1.84842844409534
HVO_RS05955	HVO_0258	de08	integrase	1.75468811207416
HVO_RS05965	HVO_0260	de24	hypothetical protein	-1.437021708957
HVO_RS20100	HVO_0262	de00	hypothetical protein	0.83845048761619
HVO_RS05980	HVO_0264	de04	hypothetical protein	1.47138093904672
HVO_RS05980	HVO_0264	de24	hypothetical protein	1.42541530334148
HVO_RS05985	HVO_0264A	de02	hypothetical protein	2.73887994672424
HVO_RS05985	HVO_0264A	de04	hypothetical protein	1.9647278502072
HVO_RS05985	HVO_0264A	de08	hypothetical protein	2.19343872676003
HVO_RS05985	HVO_0264A	de24	hypothetical protein	2.24234722633873
HVO_RS05990	HVO_0265	de04	hypothetical protein	0.768293076326488
HVO_RS05990	HVO_0265	de08	hypothetical protein	0.796040709237513
HVO_RS20115	HVO_RS20115	de04	hypothetical protein	-0.644563550354651
HVO_RS20115	HVO_RS20115	de08	hypothetical protein	-0.982892324719943
HVO_RS13815	HVO_1900	de00	hypothetical protein	-1.10913404975075
HVO_RS13815	HVO_1900	de08	hypothetical protein	-0.942300852378254
HVO_RS20175	HVO_1792A	de04	hypothetical protein	-1.52150861361296
HVO_RS13000	HVO_1725	de00	cell division control protein Cdc6	-0.951306439231816
HVO_RS12970	HVO_1719	de02	thioesterase	1.35517632838054
HVO_RS12970	HVO_1719	de04	thioesterase	1.33588966489525
HVO_RS12970	HVO_1719	de08	thioesterase	1.1955662575436
HVO_RS12010	HVO_1516	de00	hypothetical protein	-0.732323437196473
HVO_RS12005	HVO_1515	de04	CopG family transcriptional regulator	1.14964579580492
HVO_RS12005	HVO_1515	de08	CopG family transcriptional regulator	0.928544005060265
HVO_RS11215	HVO_1352	de04	hypothetical protein	-0.748161427984262
HVO_RS08770	HVO_0850	de04	peptidase	0.611617757009819
HVO_RS08770	HVO_0850	de08	peptidase	0.596456618329464
HVO_RS08770	HVO_0850	de24	peptidase	0.561913722231324
HVO_RS05850	HVO_0235	de24	hypothetical protein	1.95256890934373
HVO_RS05545	HVO_0172	de00	hypothetical protein	0.790017677758846
HVO_RS05020	HVO_0067	de00	hypothetical protein	-0.941714162595963
HVO_RS05020	HVO_0067	de24	hypothetical protein	-0.602314560802164
HVO_RS10590	HVO_1225	de04	purine-binding chemotaxis protein CheW	1.54488263211371
HVO_RS10590	HVO_1225	de24	purine-binding chemotaxis protein CheW	1.90121736775694
HVO_RS09745	HVO_1052	de24	transcription initiation factor IIB 2	-1.75244989769579
HVO_RS11990	HVO_1512	de04	hypothetical protein	-0.704572331812582
HVO_RS14320	HVO_2003	de02	hypothetical protein	-0.613282335267656
HVO_RS14320	HVO_2003	de08	hypothetical protein	-0.587004926627978
HVO_RS14320	HVO_2003	de24	hypothetical protein	-0.93600604179146
HVO_RS10195	HVO_1143	de08	CDP-diacylglycerol--serine O-phosphatidyltransferase	1.61089918947269
HVO_RS11345	HVO_RS11345	de00	hypothetical protein	-1.33529219080149
HVO_RS06895	HVO_0456	de04	hypothetical protein	-0.509316489121658
HVO_RS13535	HVO_1840	de02	hypothetical protein	3.63828595739581
HVO_RS13535	HVO_1840	de08	hypothetical protein	3.39941681450176
HVO_RS15525	HVO_2252	de04	IS4 family transposase	0.708374322054552
HVO_RS16015	HVO_2350	de08	hypothetical protein	-2.11664721372408
HVO_RS16015	HVO_2350	de24	hypothetical protein	-2.06005796514535
HVO_RS08210	HVO_0731	de04	hypothetical protein	0.933137730846958
HVO_RS13745	HVO_1884	de08	hypothetical protein	-1.13559944469242
HVO_RS09350	HVO_0971	de04	DEAD/DEAH box helicase	-1.38889518664467
HVO_RS09350	HVO_0971	de08	DEAD/DEAH box helicase	-1.58191328955438
HVO_RS09350	HVO_0971	de24	DEAD/DEAH box helicase	-1.86959276908368
HVO_RS06035	HVO_0275	de02	IS4 family transposase	1.32504453612326
HVO_RS15735	HVO_2292	de08	Orc1-type DNA replication protein	1.73111891354591
HVO_RS15735	HVO_2292	de24	Orc1-type DNA replication protein	1.38871492830281
HVO_RS16000	HVO_2347	de02	hypothetical protein	1.48947358806985
HVO_RS16000	HVO_2347	de04	hypothetical protein	1.18822506009001
HVO_RS20260	HVO_2270	de02	type I restriction-modification system methylation subunit	0.933182039813163
HVO_RS20260	HVO_2270	de08	type I restriction-modification system methylation subunit	0.945901709434503
HVO_RS20260	HVO_2270	de24	type I restriction-modification system methylation subunit	0.948305936779801
HVO_RS09560	HVO_1013	de04	protoheme IX farnesyltransferase	-1.44950165363885
HVO_RS09560	HVO_1013	de08	protoheme IX farnesyltransferase	-1.46029281596782
HVO_RS09560	HVO_1013	de24	protoheme IX farnesyltransferase	-1.99154765179771
HVO_RS15520	HVO_2251	de02	lactate permease	-1.85525232334285
HVO_RS15520	HVO_2251	de08	lactate permease	-1.65573223549852
HVO_RS10605	HVO_1228	de02	cytochrome Fbr	-1.49699476709662
HVO_RS10605	HVO_1228	de24	cytochrome Fbr	1.9302976310143
HVO_RS05550	HVO_0173	de02	DNA primase	1.99117884415901
HVO_RS05550	HVO_0173	de24	DNA primase	1.85681690462161
HVO_RS19200	HVO_2996	de04	anion permease	-1.30061356537396
HVO_RS19200	HVO_2996	de24	anion permease	-1.68700565318518
HVO_RS08010	HVO_0688	de24	hypothetical protein	-0.673274389434491
HVO_RS12070	HVO_1535	de24	hypothetical protein	0.508037754588735
HVO_RS07750	HVO_0633	de02	recombinase RecA	-1.56580303438079
HVO_RS06885	HVO_0454	de08	alanine dehydrogenase	-0.944326688601575
HVO_RS06885	HVO_0454	de24	alanine dehydrogenase	-0.974357720559341
HVO_RS06150	HVO_0300	de04	radical SAM protein	1.2383580156387
HVO_RS06150	HVO_0300	de08	radical SAM protein	1.16233982571295
HVO_RS06480	HVO_0370	de02	hypothetical protein	1.39125209882162
HVO_RS11050	HVO_1318	de04	AAC(3) family N-acetyltransferase	-3.0178133852192
HVO_RS13055	HVO_1736	de04	DNA repair helicase	1.3024235832424
HVO_RS13055	HVO_1736	de08	DNA repair helicase	1.20947119689018
HVO_RS05995	HVO_0266	de04	hypothetical protein	2.37357665183448
HVO_RS12020	HVO_1519	de02	IS4 family transposase	1.39402542641494
HVO_RS18675	HVO_2889	de04	nuclease	1.73298526112249
HVO_RS18675	HVO_2889	de08	nuclease	1.52460502489725
